gene	species
GUT_GENOME222348_00728	100484
GUT_GENOME225780_00529	100484
GUT_GENOME225780_00783	100484
GUT_GENOME233067_01810	100484
GUT_GENOME234565_00903	100484
GUT_GENOME236898_01542	100484
GUT_GENOME236898_01554	100484
GUT_GENOME249575_00039	100484
GUT_GENOME249575_00289	100484
GUT_GENOME249575_01459	100484
GUT_GENOME251247_01931	100484
GUT_GENOME253793_00242	100484
GUT_GENOME253793_00457	100484
GUT_GENOME253793_00503	100484
GUT_GENOME253793_00793	100484
GUT_GENOME254648_01025	100484
GUT_GENOME254648_01632	100484
GUT_GENOME254648_01685	100484
GUT_GENOME254648_01938	100484
GUT_GENOME254930_01343	100484
GUT_GENOME254930_01541	100484
GUT_GENOME257047_00404	100484
GUT_GENOME257523_00654	100484
GUT_GENOME257523_01862	100484
GUT_GENOME258532_00920	100484
GUT_GENOME258840_00887	100484
GUT_GENOME258840_00888	100484
GUT_GENOME258840_00998	100484
GUT_GENOME258840_01342	100484
GUT_GENOME258840_01541	100484
GUT_GENOME258840_01657	100484
GUT_GENOME259134_00388	100484
GUT_GENOME259134_01972	100484
GUT_GENOME267087_00621	100484
GUT_GENOME267377_02007	100484
GUT_GENOME269154_00920	100484
GUT_GENOME270034_01316	100484
GUT_GENOME270345_00212	100484
GUT_GENOME271164_02113	100484
GUT_GENOME271580_00503	100484
GUT_GENOME274453_01054	100484
GUT_GENOME277549_00562	100484
GUT_GENOME278958_01517	100484
GUT_GENOME278958_01778	100484
GUT_GENOME279839_00005	100484
GUT_GENOME281756_00779	100484
GUT_GENOME282683_01652	100484
GUT_GENOME282782_00100	100484
GUT_GENOME283493_00328	100484
GUT_GENOME283493_00684	100484
GUT_GENOME007421_00013	100651
GUT_GENOME007421_00014	100651
GUT_GENOME007421_00016	100651
GUT_GENOME007421_00017	100651
GUT_GENOME007421_00018	100651
GUT_GENOME007421_00019	100651
GUT_GENOME007421_00020	100651
GUT_GENOME007421_00023	100651
GUT_GENOME007421_00024	100651
GUT_GENOME007421_00027	100651
GUT_GENOME007421_00028	100651
GUT_GENOME007421_00029	100651
GUT_GENOME007421_00031	100651
GUT_GENOME007421_00032	100651
GUT_GENOME007421_00033	100651
GUT_GENOME007421_00036	100651
GUT_GENOME007421_00038	100651
GUT_GENOME007421_00040	100651
GUT_GENOME007421_00044	100651
GUT_GENOME007421_00047	100651
GUT_GENOME007421_00050	100651
GUT_GENOME007421_00052	100651
GUT_GENOME007421_00055	100651
GUT_GENOME007421_00059	100651
GUT_GENOME007421_00060	100651
GUT_GENOME007421_00061	100651
GUT_GENOME007421_00062	100651
GUT_GENOME007421_00065	100651
GUT_GENOME007421_00066	100651
GUT_GENOME007421_00067	100651
GUT_GENOME007421_00068	100651
GUT_GENOME007421_00069	100651
GUT_GENOME007421_00071	100651
GUT_GENOME007421_00074	100651
GUT_GENOME007421_00075	100651
GUT_GENOME007421_00076	100651
GUT_GENOME007421_00084	100651
GUT_GENOME007421_00087	100651
GUT_GENOME007421_00090	100651
GUT_GENOME007421_00092	100651
GUT_GENOME007421_00096	100651
GUT_GENOME007421_00097	100651
GUT_GENOME007421_00098	100651
GUT_GENOME007421_00099	100651
GUT_GENOME007421_00100	100651
GUT_GENOME007421_00101	100651
GUT_GENOME007421_00105	100651
GUT_GENOME007421_00108	100651
GUT_GENOME007421_00109	100651
GUT_GENOME007421_00123	100651
GUT_GENOME007421_00124	100651
GUT_GENOME007421_00127	100651
GUT_GENOME007421_00130	100651
GUT_GENOME007421_00132	100651
GUT_GENOME007421_00133	100651
GUT_GENOME007421_00134	100651
GUT_GENOME007421_00136	100651
GUT_GENOME007421_00139	100651
GUT_GENOME007421_00148	100651
GUT_GENOME007421_00151	100651
GUT_GENOME007421_00157	100651
GUT_GENOME007421_00158	100651
GUT_GENOME007421_00160	100651
GUT_GENOME007421_00161	100651
GUT_GENOME007421_00166	100651
GUT_GENOME007421_00167	100651
GUT_GENOME007421_00169	100651
GUT_GENOME007421_00171	100651
GUT_GENOME007421_00172	100651
GUT_GENOME007421_00175	100651
GUT_GENOME007421_00179	100651
GUT_GENOME007421_00180	100651
GUT_GENOME007421_00181	100651
GUT_GENOME007421_00185	100651
GUT_GENOME007421_00193	100651
GUT_GENOME007421_00194	100651
GUT_GENOME007421_00195	100651
GUT_GENOME007421_00197	100651
GUT_GENOME007421_00198	100651
GUT_GENOME007421_00199	100651
GUT_GENOME007421_00201	100651
GUT_GENOME007421_00218	100651
GUT_GENOME007421_00222	100651
GUT_GENOME007421_00224	100651
GUT_GENOME007421_00227	100651
GUT_GENOME007421_00228	100651
GUT_GENOME007421_00230	100651
GUT_GENOME007421_00231	100651
GUT_GENOME007421_00234	100651
GUT_GENOME007421_00236	100651
GUT_GENOME007421_00238	100651
GUT_GENOME007421_00239	100651
GUT_GENOME007421_00240	100651
GUT_GENOME007421_00243	100651
GUT_GENOME007421_00244	100651
GUT_GENOME007421_00246	100651
GUT_GENOME007421_00251	100651
GUT_GENOME007421_00252	100651
GUT_GENOME007421_00255	100651
GUT_GENOME007421_00262	100651
GUT_GENOME007421_00267	100651
GUT_GENOME007421_00268	100651
GUT_GENOME007421_00270	100651
GUT_GENOME007421_00281	100651
GUT_GENOME007421_00288	100651
GUT_GENOME007421_00294	100651
GUT_GENOME007421_00297	100651
GUT_GENOME007421_00299	100651
GUT_GENOME007421_00300	100651
GUT_GENOME007421_00302	100651
GUT_GENOME007421_00304	100651
GUT_GENOME007421_00306	100651
GUT_GENOME007421_00307	100651
GUT_GENOME007421_00312	100651
GUT_GENOME007421_00326	100651
GUT_GENOME007421_00327	100651
GUT_GENOME007421_00329	100651
GUT_GENOME007421_00330	100651
GUT_GENOME007421_00331	100651
GUT_GENOME007421_00332	100651
GUT_GENOME007421_00334	100651
GUT_GENOME007421_00336	100651
GUT_GENOME007421_00337	100651
GUT_GENOME007421_00339	100651
GUT_GENOME007421_00341	100651
GUT_GENOME007421_00342	100651
GUT_GENOME007421_00343	100651
GUT_GENOME007421_00344	100651
GUT_GENOME007421_00346	100651
GUT_GENOME007421_00349	100651
GUT_GENOME007421_00350	100651
GUT_GENOME007421_00354	100651
GUT_GENOME007421_00355	100651
GUT_GENOME007421_00362	100651
GUT_GENOME007421_00364	100651
GUT_GENOME007421_00368	100651
GUT_GENOME007421_00369	100651
GUT_GENOME007421_00371	100651
GUT_GENOME007421_00373	100651
GUT_GENOME007421_00374	100651
GUT_GENOME007421_00376	100651
GUT_GENOME007421_00377	100651
GUT_GENOME007421_00378	100651
GUT_GENOME007421_00380	100651
GUT_GENOME007421_00381	100651
GUT_GENOME007421_00382	100651
GUT_GENOME007421_00383	100651
GUT_GENOME007421_00384	100651
GUT_GENOME007421_00386	100651
GUT_GENOME007421_00387	100651
GUT_GENOME007421_00390	100651
GUT_GENOME007421_00392	100651
GUT_GENOME007421_00393	100651
GUT_GENOME007421_00399	100651
GUT_GENOME007421_00400	100651
GUT_GENOME007421_00401	100651
GUT_GENOME007421_00402	100651
GUT_GENOME007421_00405	100651
GUT_GENOME007421_00406	100651
GUT_GENOME007421_00408	100651
GUT_GENOME007421_00409	100651
GUT_GENOME007421_00410	100651
GUT_GENOME007421_00413	100651
GUT_GENOME007421_00414	100651
GUT_GENOME007421_00417	100651
GUT_GENOME007421_00457	100651
GUT_GENOME007421_00461	100651
GUT_GENOME007421_00465	100651
GUT_GENOME007421_00466	100651
GUT_GENOME007421_00470	100651
GUT_GENOME007421_00471	100651
GUT_GENOME007421_00477	100651
GUT_GENOME007421_00480	100651
GUT_GENOME007421_00486	100651
GUT_GENOME007421_00487	100651
GUT_GENOME007421_00489	100651
GUT_GENOME007421_00490	100651
GUT_GENOME007421_00491	100651
GUT_GENOME007421_00497	100651
GUT_GENOME007421_00498	100651
GUT_GENOME007421_00499	100651
GUT_GENOME007421_00500	100651
GUT_GENOME007421_00507	100651
GUT_GENOME007421_00508	100651
GUT_GENOME007421_00509	100651
GUT_GENOME007421_00510	100651
GUT_GENOME007421_00511	100651
GUT_GENOME007421_00514	100651
GUT_GENOME007421_00515	100651
GUT_GENOME007421_00519	100651
GUT_GENOME007421_00520	100651
GUT_GENOME007421_00521	100651
GUT_GENOME007421_00523	100651
GUT_GENOME007421_00527	100651
GUT_GENOME007421_00529	100651
GUT_GENOME007421_00531	100651
GUT_GENOME007421_00533	100651
GUT_GENOME007421_00534	100651
GUT_GENOME007421_00538	100651
GUT_GENOME007421_00541	100651
GUT_GENOME007421_00546	100651
GUT_GENOME007421_00550	100651
GUT_GENOME007421_00551	100651
GUT_GENOME007421_00554	100651
GUT_GENOME007421_00557	100651
GUT_GENOME007421_00558	100651
GUT_GENOME007421_00560	100651
GUT_GENOME007421_00577	100651
GUT_GENOME007421_00579	100651
GUT_GENOME007421_00584	100651
GUT_GENOME007421_00587	100651
GUT_GENOME007421_00589	100651
GUT_GENOME007421_00591	100651
GUT_GENOME007421_00596	100651
GUT_GENOME007421_00606	100651
GUT_GENOME007421_00607	100651
GUT_GENOME007421_00611	100651
GUT_GENOME007421_00613	100651
GUT_GENOME007421_00615	100651
GUT_GENOME007421_00617	100651
GUT_GENOME007421_00618	100651
GUT_GENOME007421_00624	100651
GUT_GENOME007421_00626	100651
GUT_GENOME007421_00629	100651
GUT_GENOME007421_00632	100651
GUT_GENOME007421_00633	100651
GUT_GENOME007421_00634	100651
GUT_GENOME007421_00639	100651
GUT_GENOME007421_00642	100651
GUT_GENOME007421_00644	100651
GUT_GENOME007421_00653	100651
GUT_GENOME007421_00654	100651
GUT_GENOME007421_00655	100651
GUT_GENOME007421_00656	100651
GUT_GENOME007421_00659	100651
GUT_GENOME007421_00660	100651
GUT_GENOME007421_00666	100651
GUT_GENOME007421_00667	100651
GUT_GENOME007421_00668	100651
GUT_GENOME007421_00669	100651
GUT_GENOME007421_00670	100651
GUT_GENOME007421_00672	100651
GUT_GENOME007421_00677	100651
GUT_GENOME007421_00679	100651
GUT_GENOME007421_00683	100651
GUT_GENOME007421_00684	100651
GUT_GENOME007421_00686	100651
GUT_GENOME007421_00687	100651
GUT_GENOME007421_00689	100651
GUT_GENOME007421_00692	100651
GUT_GENOME007421_00695	100651
GUT_GENOME007421_00696	100651
GUT_GENOME007421_00697	100651
GUT_GENOME007421_00701	100651
GUT_GENOME007421_00704	100651
GUT_GENOME007421_00706	100651
GUT_GENOME007421_00707	100651
GUT_GENOME007421_00708	100651
GUT_GENOME007421_00709	100651
GUT_GENOME007421_00712	100651
GUT_GENOME007421_00715	100651
GUT_GENOME007421_00718	100651
GUT_GENOME007421_00719	100651
GUT_GENOME007421_00726	100651
GUT_GENOME007421_00728	100651
GUT_GENOME007421_00729	100651
GUT_GENOME007421_00735	100651
GUT_GENOME007421_00736	100651
GUT_GENOME007421_00739	100651
GUT_GENOME007421_00745	100651
GUT_GENOME007421_00746	100651
GUT_GENOME007421_00747	100651
GUT_GENOME007421_00749	100651
GUT_GENOME007421_00750	100651
GUT_GENOME007421_00751	100651
GUT_GENOME007421_00752	100651
GUT_GENOME007421_00756	100651
GUT_GENOME007421_00758	100651
GUT_GENOME007421_00759	100651
GUT_GENOME007421_00760	100651
GUT_GENOME007421_00761	100651
GUT_GENOME007421_00770	100651
GUT_GENOME007421_00775	100651
GUT_GENOME007421_00776	100651
GUT_GENOME007421_00777	100651
GUT_GENOME007421_00778	100651
GUT_GENOME007421_00779	100651
GUT_GENOME007421_00780	100651
GUT_GENOME007421_00783	100651
GUT_GENOME007421_00784	100651
GUT_GENOME007421_00785	100651
GUT_GENOME007421_00786	100651
GUT_GENOME007421_00788	100651
GUT_GENOME007421_00789	100651
GUT_GENOME007421_00790	100651
GUT_GENOME007421_00791	100651
GUT_GENOME007421_00792	100651
GUT_GENOME007421_00793	100651
GUT_GENOME007421_00794	100651
GUT_GENOME007421_00795	100651
GUT_GENOME007421_00796	100651
GUT_GENOME007421_00798	100651
GUT_GENOME007421_00799	100651
GUT_GENOME007421_00802	100651
GUT_GENOME007421_00803	100651
GUT_GENOME007421_00819	100651
GUT_GENOME007421_00820	100651
GUT_GENOME007421_00826	100651
GUT_GENOME007421_00827	100651
GUT_GENOME007421_00829	100651
GUT_GENOME007421_00830	100651
GUT_GENOME007421_00831	100651
GUT_GENOME007421_00833	100651
GUT_GENOME007421_00834	100651
GUT_GENOME007421_00846	100651
GUT_GENOME007421_00847	100651
GUT_GENOME007421_00855	100651
GUT_GENOME007421_00856	100651
GUT_GENOME007421_00857	100651
GUT_GENOME007421_00864	100651
GUT_GENOME007421_00867	100651
GUT_GENOME007421_00872	100651
GUT_GENOME007421_00876	100651
GUT_GENOME007421_00880	100651
GUT_GENOME007421_00893	100651
GUT_GENOME007421_00898	100651
GUT_GENOME007421_00934	100651
GUT_GENOME007421_00935	100651
GUT_GENOME007421_00937	100651
GUT_GENOME007421_00940	100651
GUT_GENOME007421_00941	100651
GUT_GENOME007421_00943	100651
GUT_GENOME007421_00944	100651
GUT_GENOME007421_00945	100651
GUT_GENOME007421_00955	100651
GUT_GENOME007421_00956	100651
GUT_GENOME007421_00957	100651
GUT_GENOME007421_00959	100651
GUT_GENOME007421_00962	100651
GUT_GENOME007421_00963	100651
GUT_GENOME007421_00964	100651
GUT_GENOME007421_00966	100651
GUT_GENOME007421_00967	100651
GUT_GENOME007421_00983	100651
GUT_GENOME007421_00984	100651
GUT_GENOME007421_00985	100651
GUT_GENOME007421_00988	100651
GUT_GENOME007421_00990	100651
GUT_GENOME007421_00991	100651
GUT_GENOME007421_00994	100651
GUT_GENOME007421_00995	100651
GUT_GENOME007421_00996	100651
GUT_GENOME007421_00997	100651
GUT_GENOME007421_00999	100651
GUT_GENOME007421_01000	100651
GUT_GENOME007421_01001	100651
GUT_GENOME007421_01002	100651
GUT_GENOME007421_01003	100651
GUT_GENOME007421_01008	100651
GUT_GENOME007421_01012	100651
GUT_GENOME007421_01013	100651
GUT_GENOME007421_01014	100651
GUT_GENOME007421_01015	100651
GUT_GENOME007421_01016	100651
GUT_GENOME007421_01019	100651
GUT_GENOME007421_01020	100651
GUT_GENOME007421_01021	100651
GUT_GENOME007421_01031	100651
GUT_GENOME007421_01033	100651
GUT_GENOME007421_01035	100651
GUT_GENOME007421_01038	100651
GUT_GENOME007421_01039	100651
GUT_GENOME007421_01040	100651
GUT_GENOME007421_01043	100651
GUT_GENOME007421_01045	100651
GUT_GENOME007421_01046	100651
GUT_GENOME007421_01047	100651
GUT_GENOME007421_01048	100651
GUT_GENOME007421_01078	100651
GUT_GENOME007421_01082	100651
GUT_GENOME007421_01083	100651
GUT_GENOME007421_01084	100651
GUT_GENOME007421_01085	100651
GUT_GENOME007421_01086	100651
GUT_GENOME007421_01088	100651
GUT_GENOME007421_01091	100651
GUT_GENOME007421_01093	100651
GUT_GENOME007421_01118	100651
GUT_GENOME007421_01119	100651
GUT_GENOME007421_01122	100651
GUT_GENOME007421_01124	100651
GUT_GENOME007421_01127	100651
GUT_GENOME007421_01129	100651
GUT_GENOME007421_01130	100651
GUT_GENOME007421_01131	100651
GUT_GENOME007421_01137	100651
GUT_GENOME007421_01138	100651
GUT_GENOME007421_01139	100651
GUT_GENOME007421_01141	100651
GUT_GENOME007421_01143	100651
GUT_GENOME007421_01144	100651
GUT_GENOME007421_01147	100651
GUT_GENOME007421_01150	100651
GUT_GENOME007421_01152	100651
GUT_GENOME007421_01157	100651
GUT_GENOME007421_01158	100651
GUT_GENOME007421_01160	100651
GUT_GENOME007421_01162	100651
GUT_GENOME007421_01163	100651
GUT_GENOME007421_01165	100651
GUT_GENOME007421_01166	100651
GUT_GENOME007421_01169	100651
GUT_GENOME007421_01170	100651
GUT_GENOME007421_01171	100651
GUT_GENOME007421_01172	100651
GUT_GENOME007421_01182	100651
GUT_GENOME007421_01183	100651
GUT_GENOME007421_01185	100651
GUT_GENOME007421_01188	100651
GUT_GENOME007421_01189	100651
GUT_GENOME007421_01191	100651
GUT_GENOME007421_01193	100651
GUT_GENOME007421_01196	100651
GUT_GENOME007421_01198	100651
GUT_GENOME007421_01199	100651
GUT_GENOME007421_01204	100651
GUT_GENOME007421_01215	100651
GUT_GENOME007421_01217	100651
GUT_GENOME007421_01237	100651
GUT_GENOME007421_01239	100651
GUT_GENOME007421_01240	100651
GUT_GENOME007421_01242	100651
GUT_GENOME007421_01244	100651
GUT_GENOME007421_01246	100651
GUT_GENOME007421_01247	100651
GUT_GENOME007421_01251	100651
GUT_GENOME007421_01252	100651
GUT_GENOME007421_01254	100651
GUT_GENOME007421_01256	100651
GUT_GENOME007421_01262	100651
GUT_GENOME007421_01264	100651
GUT_GENOME007421_01266	100651
GUT_GENOME007421_01267	100651
GUT_GENOME007421_01272	100651
GUT_GENOME007421_01275	100651
GUT_GENOME007421_01282	100651
GUT_GENOME007421_01283	100651
GUT_GENOME007421_01284	100651
GUT_GENOME007421_01285	100651
GUT_GENOME007421_01286	100651
GUT_GENOME007421_01287	100651
GUT_GENOME007421_01292	100651
GUT_GENOME007421_01293	100651
GUT_GENOME007421_01298	100651
GUT_GENOME007421_01303	100651
GUT_GENOME007421_01309	100651
GUT_GENOME007421_01310	100651
GUT_GENOME007421_01311	100651
GUT_GENOME007421_01312	100651
GUT_GENOME007421_01313	100651
GUT_GENOME007421_01314	100651
GUT_GENOME007421_01317	100651
GUT_GENOME007421_01320	100651
GUT_GENOME007421_01326	100651
GUT_GENOME007421_01328	100651
GUT_GENOME007421_01330	100651
GUT_GENOME007421_01331	100651
GUT_GENOME007421_01332	100651
GUT_GENOME007421_01333	100651
GUT_GENOME007421_01352	100651
GUT_GENOME007421_01354	100651
GUT_GENOME007421_01357	100651
GUT_GENOME007421_01370	100651
GUT_GENOME007421_01374	100651
GUT_GENOME007421_01378	100651
GUT_GENOME007421_01379	100651
GUT_GENOME007421_01385	100651
GUT_GENOME007421_01387	100651
GUT_GENOME007421_01389	100651
GUT_GENOME007421_01390	100651
GUT_GENOME007421_01395	100651
GUT_GENOME007421_01396	100651
GUT_GENOME007421_01402	100651
GUT_GENOME007421_01403	100651
GUT_GENOME007421_01419	100651
GUT_GENOME007421_01420	100651
GUT_GENOME007421_01421	100651
GUT_GENOME007421_01422	100651
GUT_GENOME007421_01423	100651
GUT_GENOME007421_01425	100651
GUT_GENOME007421_01429	100651
GUT_GENOME007421_01430	100651
GUT_GENOME007421_01432	100651
GUT_GENOME007421_01433	100651
GUT_GENOME007421_01438	100651
GUT_GENOME007421_01441	100651
GUT_GENOME007421_01444	100651
GUT_GENOME007421_01447	100651
GUT_GENOME007421_01449	100651
GUT_GENOME007421_01451	100651
GUT_GENOME007421_01452	100651
GUT_GENOME007421_01453	100651
GUT_GENOME007421_01466	100651
GUT_GENOME007421_01468	100651
GUT_GENOME007421_01469	100651
GUT_GENOME007421_01485	100651
GUT_GENOME007421_01510	100651
GUT_GENOME007421_01513	100651
GUT_GENOME007421_01516	100651
GUT_GENOME007421_01518	100651
GUT_GENOME007421_01519	100651
GUT_GENOME007421_01528	100651
GUT_GENOME007421_01529	100651
GUT_GENOME007421_01530	100651
GUT_GENOME007421_01537	100651
GUT_GENOME007421_01538	100651
GUT_GENOME007421_01539	100651
GUT_GENOME007421_01540	100651
GUT_GENOME007421_01542	100651
GUT_GENOME007421_01552	100651
GUT_GENOME007421_01555	100651
GUT_GENOME007421_01556	100651
GUT_GENOME007421_01557	100651
GUT_GENOME007421_01559	100651
GUT_GENOME007421_01563	100651
GUT_GENOME007421_01574	100651
GUT_GENOME007421_01575	100651
GUT_GENOME007421_01577	100651
GUT_GENOME007421_01578	100651
GUT_GENOME007421_01579	100651
GUT_GENOME007421_01580	100651
GUT_GENOME007421_01594	100651
GUT_GENOME007421_01596	100651
GUT_GENOME007421_01597	100651
GUT_GENOME007421_01600	100651
GUT_GENOME007421_01603	100651
GUT_GENOME007421_01607	100651
GUT_GENOME007421_01610	100651
GUT_GENOME007421_01623	100651
GUT_GENOME007421_01625	100651
GUT_GENOME007421_01630	100651
GUT_GENOME007421_01631	100651
GUT_GENOME007421_01632	100651
GUT_GENOME007421_01643	100651
GUT_GENOME007421_01644	100651
GUT_GENOME007421_01650	100651
GUT_GENOME007421_01652	100651
GUT_GENOME007421_01654	100651
GUT_GENOME007421_01658	100651
GUT_GENOME007421_01659	100651
GUT_GENOME007421_01660	100651
GUT_GENOME007421_01661	100651
GUT_GENOME007421_01662	100651
GUT_GENOME007421_01663	100651
GUT_GENOME007421_01664	100651
GUT_GENOME007421_01668	100651
GUT_GENOME007421_01672	100651
GUT_GENOME007421_01675	100651
GUT_GENOME007421_01679	100651
GUT_GENOME007421_01680	100651
GUT_GENOME007421_01681	100651
GUT_GENOME007421_01683	100651
GUT_GENOME007421_01699	100651
GUT_GENOME007421_01711	100651
GUT_GENOME007421_01713	100651
GUT_GENOME007421_01716	100651
GUT_GENOME007421_01717	100651
GUT_GENOME007421_01738	100651
GUT_GENOME007421_01748	100651
GUT_GENOME007421_01754	100651
GUT_GENOME007421_01755	100651
GUT_GENOME007421_01756	100651
GUT_GENOME007421_01761	100651
GUT_GENOME007421_01762	100651
GUT_GENOME007421_01772	100651
GUT_GENOME007421_01773	100651
GUT_GENOME007421_01774	100651
GUT_GENOME007421_01775	100651
GUT_GENOME007421_01776	100651
GUT_GENOME007421_01777	100651
GUT_GENOME007421_01778	100651
GUT_GENOME007421_01787	100651
GUT_GENOME007421_01799	100651
GUT_GENOME007421_01803	100651
GUT_GENOME007421_01807	100651
GUT_GENOME007421_01808	100651
GUT_GENOME007421_01809	100651
GUT_GENOME007421_01810	100651
GUT_GENOME007421_01814	100651
GUT_GENOME007421_01816	100651
GUT_GENOME007421_01817	100651
GUT_GENOME007421_01820	100651
GUT_GENOME007421_01824	100651
GUT_GENOME007421_01829	100651
GUT_GENOME007421_01831	100651
GUT_GENOME007421_01832	100651
GUT_GENOME007421_01835	100651
GUT_GENOME007421_01848	100651
GUT_GENOME007421_01849	100651
GUT_GENOME007421_01850	100651
GUT_GENOME007421_01857	100651
GUT_GENOME007421_01858	100651
GUT_GENOME007421_01861	100651
GUT_GENOME007421_01866	100651
GUT_GENOME007421_01868	100651
GUT_GENOME007421_01870	100651
GUT_GENOME007421_01872	100651
GUT_GENOME007421_01875	100651
GUT_GENOME007421_01876	100651
GUT_GENOME007421_01881	100651
GUT_GENOME007421_01882	100651
GUT_GENOME007421_01919	100651
GUT_GENOME007421_01920	100651
GUT_GENOME007421_01927	100651
GUT_GENOME007421_01928	100651
GUT_GENOME007421_01930	100651
GUT_GENOME008362_00099	100651
GUT_GENOME008362_00100	100651
GUT_GENOME008362_00160	100651
GUT_GENOME008362_00376	100651
GUT_GENOME008362_00543	100651
GUT_GENOME008362_00607	100651
GUT_GENOME008362_00633	100651
GUT_GENOME008362_00684	100651
GUT_GENOME008362_00711	100651
GUT_GENOME008362_00849	100651
GUT_GENOME008362_00868	100651
